Div,Date,Time,Season,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,AvgH,AvgD,AvgA,B365H,B365D,B365A,match_id
E0,1996-03-17,,1995/96,Leeds,Everton,2.0,2.0,D,2.0,1.0,H,,,,,,,,,,,,,,,,,,,EPL-01224
E0,1996-03-18,,1995/96,Newcastle,West Ham,3.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,,,,,,,,EPL-01225
E0,1996-03-19,,1995/96,Aston Villa,Middlesbrough,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,,,,,,,,,EPL-01226
E0,1996-03-20,,1995/96,Bolton,Tottenham,2.0,3.0,A,0.0,1.0,A,,,,,,,,,,,,,,,,,,,EPL-01227
E0,1996-03-20,,1995/96,Man United,Arsenal,1.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,,,,,,,,EPL-01228
E0,1996-03-20,,1995/96,Southampton,Sheffield Weds,0.0,1.0,A,0.0,1.0,A,,,,,,,,,,,,,,,,,,,EPL-01229
E0,1996-03-23,,1995/96,Arsenal,Newcastle,2.0,0.0,H,2.0,0.0,H,,,,,,,,,,,,,,,,,,,EPL-01230
E0,1996-03-23,,1995/96,Bolton,Sheffield Weds,2.0,1.0,H,1.0,1.0,D,,,,,,,,,,,,,,,,,,,EPL-01231
E0,1996-03-23,,1995/96,Chelsea,QPR,1.0,1.0,D,1.0,1.0,D,,,,,,,,,,,,,,,,,,,EPL-01232
E0,1996-03-23,,1995/96,Everton,Wimbledon,2.0,4.0,A,1.0,1.0,D,,,,,,,,,,,,,,,,,,,EPL-01233
E0,1996-03-23,,1995/96,Nott'm Forest,Liverpool,1.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,,,,,,,,EPL-01234
E0,1996-03-23,,1995/96,West Ham,Man City,4.0,2.0,H,1.0,0.0,H,,,,,,,,,,,,,,,,,,,EPL-01235
E0,1996-03-24,,1995/96,Man United,Tottenham,1.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,,,,,,,,EPL-01236
E0,1996-03-25,,1995/96,Southampton,Coventry,1.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,,,,,,,,EPL-01237
E0,1996-03-30,,1995/96,Blackburn,Everton,0.0,3.0,A,0.0,0.0,D,,,,,,,,,,,,,,,,,,,EPL-01238
E0,1996-03-30,,1995/96,Bolton,Man City,1.0,1.0,D,0.0,1.0,A,,,,,,,,,,,,,,,,,,,EPL-01239
E0,1996-03-30,,1995/96,Leeds,Middlesbrough,0.0,1.0,A,0.0,1.0,A,,,,,,,,,,,,,,,,,,,EPL-01240
E0,1996-03-30,,1995/96,QPR,Southampton,3.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,,,,,,,,EPL-01241
E0,1996-03-30,,1995/96,Tottenham,Coventry,3.0,1.0,H,1.0,0.0,H,,,,,,,,,,,,,,,,,,,EPL-01242
E0,1996-03-30,,1995/96,Wimbledon,Nott'm Forest,1.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,,,,,,,,EPL-01243
E0,1996-04-03,,1995/96,Leeds,Southampton,1.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,,,,,,,,EPL-01244
E0,1996-04-03,,1995/96,Liverpool,Newcastle,4.0,3.0,H,1.0,2.0,A,,,,,,,,,,,,,,,,,,,EPL-01245
E0,1996-04-05,,1995/96,Middlesbrough,Sheffield Weds,3.0,1.0,H,0.0,0.0,D,,,,,,,,,,,,,,,,,,,EPL-01246
E0,1996-04-06,,1995/96,Arsenal,Leeds,2.0,1.0,H,1.0,0.0,H,,,,,,,,,,,,,,,,,,,EPL-01247
E0,1996-04-06,,1995/96,Chelsea,Aston Villa,1.0,2.0,A,1.0,1.0,D,,,,,,,,,,,,,,,,,,,EPL-01248
E0,1996-04-06,,1995/96,Coventry,Liverpool,1.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,,,,,,,,EPL-01249
E0,1996-04-06,,1995/96,Everton,Bolton,3.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,,,,,,,,EPL-01250
E0,1996-04-06,,1995/96,Man City,Man United,2.0,3.0,A,1.0,2.0,A,,,,,,,,,,,,,,,,,,,EPL-01251
E0,1996-04-06,,1995/96,Newcastle,QPR,2.0,1.0,H,0.0,0.0,D,,,,,,,,,,,,,,,,,,,EPL-01252
E0,1996-04-06,,1995/96,Nott'm Forest,Tottenham,2.0,1.0,H,1.0,0.0,H,,,,,,,,,,,,,,,,,,,EPL-01253
E0,1996-04-06,,1995/96,Southampton,Blackburn,1.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,,,,,,,,EPL-01254
E0,1996-04-06,,1995/96,West Ham,Wimbledon,1.0,1.0,D,1.0,1.0,D,,,,,,,,,,,,,,,,,,,EPL-01255
E0,1996-04-08,,1995/96,Aston Villa,Southampton,3.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,,,,,,,,EPL-01256
E0,1996-04-08,,1995/96,Blackburn,Newcastle,2.0,1.0,H,0.0,0.0,D,,,,,,,,,,,,,,,,,,,EPL-01257
E0,1996-04-08,,1995/96,Bolton,Chelsea,2.0,1.0,H,2.0,1.0,H,,,,,,,,,,,,,,,,,,,EPL-01258
E0,1996-04-08,,1995/96,Leeds,Nott'm Forest,1.0,3.0,A,1.0,2.0,A,,,,,,,,,,,,,,,,,,,EPL-01259
E0,1996-04-08,,1995/96,Liverpool,West Ham,2.0,0.0,H,2.0,0.0,H,,,,,,,,,,,,,,,,,,,EPL-01260
E0,1996-04-08,,1995/96,Man United,Coventry,1.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,,,,,,,,EPL-01261
E0,1996-04-08,,1995/96,QPR,Everton,3.0,1.0,H,2.0,0.0,H,,,,,,,,,,,,,,,,,,,EPL-01262
E0,1996-04-08,,1995/96,Sheffield Weds,Arsenal,1.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,,,,,,,,EPL-01263
E0,1996-04-08,,1995/96,Tottenham,Middlesbrough,1.0,1.0,D,0.0,0.0,D,,,,,,,,,,,,,,,,,,,EPL-01264
E0,1996-04-08,,1995/96,Wimbledon,Man City,3.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,,,,,,,,EPL-01265
E0,1996-04-13,,1995/96,Chelsea,Leeds,4.0,1.0,H,3.0,0.0,H,,,,,,,,,,,,,,,,,,,EPL-01266
E0,1996-04-13,,1995/96,Coventry,QPR,1.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,,,,,,,,EPL-01267
E0,1996-04-13,,1995/96,Man City,Sheffield Weds,1.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,,,,,,,,EPL-01268
E0,1996-04-13,,1995/96,Middlesbrough,Wimbledon,1.0,2.0,A,1.0,1.0,D,,,,,,,,,,,,,,,,,,,EPL-01269
E0,1996-04-13,,1995/96,Nott'm Forest,Blackburn,1.0,5.0,A,1.0,3.0,A,,,,,,,,,,,,,,,,,,,EPL-01270
E0,1996-04-13,,1995/96,Southampton,Man United,3.0,1.0,H,3.0,0.0,H,,,,,,,,,,,,,,,,,,,EPL-01271
E0,1996-04-13,,1995/96,West Ham,Bolton,1.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,,,,,,,,EPL-01272
E0,1996-04-14,,1995/96,Newcastle,Aston Villa,1.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,,,,,,,,EPL-01273
E0,1996-04-15,,1995/96,Arsenal,Tottenham,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,,,,,,,,,EPL-01274
E0,1996-04-16,,1995/96,Everton,Liverpool,1.0,1.0,D,1.0,0.0,H,,,,,,,,,,,,,,,,,,,EPL-01275
E0,1996-04-17,,1995/96,Aston Villa,West Ham,1.0,1.0,D,1.0,0.0,H,,,,,,,,,,,,,,,,,,,EPL-01276
E0,1996-04-17,,1995/96,Blackburn,Wimbledon,3.0,2.0,H,1.0,1.0,D,,,,,,,,,,,,,,,,,,,EPL-01277
E0,1996-04-17,,1995/96,Man United,Leeds,1.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,,,,,,,,EPL-01278
E0,1996-04-17,,1995/96,Newcastle,Southampton,1.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,,,,,,,,EPL-01279
E0,1996-04-17,,1995/96,Nott'm Forest,Coventry,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,,,,,,,,,EPL-01280
E0,1996-04-17,,1995/96,Sheffield Weds,Chelsea,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,,,,,,,,,EPL-01281
E0,1996-04-27,,1995/96,Aston Villa,Man City,0.0,1.0,A,0.0,0.0,D,,,,,,,,,,,,,,,,,,,EPL-01282
E0,1996-04-27,,1995/96,Blackburn,Arsenal,1.0,1.0,D,1.0,0.0,H,,,,,,,,,,,,,,,,,,,EPL-01283
E0,1996-04-27,,1995/96,Bolton,Southampton,0.0,1.0,A,0.0,1.0,A,,,,,,,,,,,,,,,,,,,EPL-01284
E0,1996-04-27,,1995/96,Liverpool,Middlesbrough,1.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,,,,,,,,EPL-01285
E0,1996-04-27,,1995/96,QPR,West Ham,3.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,,,,,,,,EPL-01286
E0,1996-04-27,,1995/96,Sheffield Weds,Everton,2.0,5.0,A,1.0,3.0,A,,,,,,,,,,,,,,,,,,,EPL-01287
E0,1996-04-27,,1995/96,Tottenham,Chelsea,1.0,1.0,D,0.0,1.0,A,,,,,,,,,,,,,,,,,,,EPL-01288
E0,1996-04-27,,1995/96,Wimbledon,Coventry,0.0,2.0,A,0.0,0.0,D,,,,,,,,,,,,,,,,,,,EPL-01289
E0,1996-04-28,,1995/96,Man United,Nott'm Forest,5.0,0.0,H,2.0,0.0,H,,,,,,,,,,,,,,,,,,,EPL-01290
E0,1996-04-29,,1995/96,Leeds,Newcastle,0.0,1.0,A,0.0,1.0,A,,,,,,,,,,,,,,,,,,,EPL-01291
E0,1996-05-01,,1995/96,Arsenal,Liverpool,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,,,,,,,,,EPL-01292
E0,1996-05-02,,1995/96,Leeds,Tottenham,1.0,3.0,A,1.0,2.0,A,,,,,,,,,,,,,,,,,,,EPL-01293
E0,1996-05-02,,1995/96,Nott'm Forest,Newcastle,1.0,1.0,D,0.0,1.0,A,,,,,,,,,,,,,,,,,,,EPL-01294
E0,1996-05-04,,1995/96,Arsenal,Bolton,2.0,1.0,H,0.0,0.0,D,,,,,,,,,,,,,,,,,,,EPL-01295
E0,1996-05-04,,1995/96,Chelsea,Blackburn,2.0,3.0,A,1.0,1.0,D,,,,,,,,,,,,,,,,,,,EPL-01296
E0,1996-05-04,,1995/96,Coventry,Leeds,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,,,,,,,,,EPL-01297
E0,1996-05-04,,1995/96,Everton,Aston Villa,1.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,,,,,,,,EPL-01298
E0,1996-05-04,,1995/96,Man City,Liverpool,2.0,2.0,D,0.0,2.0,A,,,,,,,,,,,,,,,,,,,EPL-01299
E0,1996-05-04,,1995/96,Middlesbrough,Man United,0.0,3.0,A,0.0,1.0,A,,,,,,,,,,,,,,,,,,,EPL-01300
E0,1996-05-04,,1995/96,Newcastle,Tottenham,1.0,1.0,D,0.0,0.0,D,,,,,,,,,,,,,,,,,,,EPL-01301
E0,1996-05-04,,1995/96,Nott'm Forest,QPR,3.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,,,,,,,,EPL-01302
E0,1996-05-04,,1995/96,Southampton,Wimbledon,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,,,,,,,,,EPL-01303
E0,1996-05-04,,1995/96,West Ham,Sheffield Weds,1.0,1.0,D,0.0,0.0,D,,,,,,,,,,,,,,,,,,,EPL-01304
E0,1996-08-17,,1996/97,Arsenal,West Ham,2.0,0.0,H,2.0,0.0,H,,,,,,,,,,,,,,,,,,,EPL-01305
E0,1996-08-17,,1996/97,Blackburn,Tottenham,0.0,2.0,A,0.0,1.0,A,,,,,,,,,,,,,,,,,,,EPL-01306
E0,1996-08-17,,1996/97,Coventry,Nott'm Forest,0.0,3.0,A,0.0,2.0,A,,,,,,,,,,,,,,,,,,,EPL-01307
E0,1996-08-17,,1996/97,Derby,Leeds,3.0,3.0,D,0.0,1.0,A,,,,,,,,,,,,,,,,,,,EPL-01308
E0,1996-08-17,,1996/97,Everton,Newcastle,2.0,0.0,H,2.0,0.0,H,,,,,,,,,,,,,,,,,,,EPL-01309
E0,1996-08-17,,1996/97,Middlesbrough,Liverpool,3.0,3.0,D,2.0,2.0,D,,,,,,,,,,,,,,,,,,,EPL-01310
E0,1996-08-17,,1996/97,Sheffield Weds,Aston Villa,2.0,1.0,H,0.0,0.0,D,,,,,,,,,,,,,,,,,,,EPL-01311
E0,1996-08-17,,1996/97,Sunderland,Leicester,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,,,,,,,,,EPL-01312
E0,1996-08-17,,1996/97,Wimbledon,Man United,0.0,3.0,A,0.0,1.0,A,,,,,,,,,,,,,,,,,,,EPL-01313
E0,1996-08-18,,1996/97,Southampton,Chelsea,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,,,,,,,,,EPL-01314
E0,1996-08-19,,1996/97,Liverpool,Arsenal,2.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,,,,,,,,EPL-01315
E0,1996-08-20,,1996/97,Leeds,Sheffield Weds,0.0,2.0,A,0.0,1.0,A,,,,,,,,,,,,,,,,,,,EPL-01316
E0,1996-08-21,,1996/97,Aston Villa,Blackburn,1.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,,,,,,,,EPL-01317
E0,1996-08-21,,1996/97,Chelsea,Middlesbrough,1.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,,,,,,,,EPL-01318
E0,1996-08-21,,1996/97,Leicester,Southampton,2.0,1.0,H,2.0,0.0,H,,,,,,,,,,,,,,,,,,,EPL-01319
E0,1996-08-21,,1996/97,Man United,Everton,2.0,2.0,D,0.0,2.0,A,,,,,,,,,,,,,,,,,,,EPL-01320
E0,1996-08-21,,1996/97,Newcastle,Wimbledon,2.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,,,,,,,,EPL-01321
E0,1996-08-21,,1996/97,Nott'm Forest,Sunderland,1.0,4.0,A,1.0,4.0,A,,,,,,,,,,,,,,,,,,,EPL-01322
E0,1996-08-21,,1996/97,Tottenham,Derby,1.0,1.0,D,1.0,0.0,H,,,,,,,,,,,,,,,,,,,EPL-01323
E0,1996-08-21,,1996/97,West Ham,Coventry,1.0,1.0,D,0.0,1.0,A,,,,,,,,,,,,,,,,,,,EPL-01324
E0,1996-08-24,,1996/97,Aston Villa,Derby,2.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,,,,,,,,EPL-01325
E0,1996-08-24,,1996/97,Chelsea,Coventry,2.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,,,,,,,,EPL-01326
E0,1996-08-24,,1996/97,Leicester,Arsenal,0.0,2.0,A,0.0,1.0,A,,,,,,,,,,,,,,,,,,,EPL-01327
E0,1996-08-24,,1996/97,Liverpool,Sunderland,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,,,,,,,,,EPL-01328
E0,1996-08-24,,1996/97,Newcastle,Sheffield Weds,1.0,2.0,A,1.0,1.0,D,,,,,,,,,,,,,,,,,,,EPL-01329
E0,1996-08-24,,1996/97,Nott'm Forest,Middlesbrough,1.0,1.0,D,0.0,0.0,D,,,,,,,,,,,,,,,,,,,EPL-01330
E0,1996-08-24,,1996/97,Tottenham,Everton,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,,,,,,,,,EPL-01331
E0,1996-08-24,,1996/97,West Ham,Southampton,2.0,1.0,H,0.0,1.0,A,,,,,,,,,,,,,,,,,,,EPL-01332
E0,1996-08-25,,1996/97,Man United,Blackburn,2.0,2.0,D,1.0,1.0,D,,,,,,,,,,,,,,,,,,,EPL-01333
E0,1996-08-26,,1996/97,Leeds,Wimbledon,1.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,,,,,,,,EPL-01334
E0,1996-09-02,,1996/97,Sheffield Weds,Leicester,2.0,1.0,H,1.0,1.0,D,,,,,,,,,,,,,,,,,,,EPL-01335
E0,1996-09-04,,1996/97,Arsenal,Chelsea,3.0,3.0,D,1.0,2.0,A,,,,,,,,,,,,,,,,,,,EPL-01336
E0,1996-09-04,,1996/97,Blackburn,Leeds,0.0,1.0,A,0.0,1.0,A,,,,,,,,,,,,,,,,,,,EPL-01337
E0,1996-09-04,,1996/97,Coventry,Liverpool,0.0,1.0,A,0.0,0.0,D,,,,,,,,,,,,,,,,,,,EPL-01338
E0,1996-09-04,,1996/97,Derby,Man United,1.0,1.0,D,1.0,1.0,D,,,,,,,,,,,,,,,,,,,EPL-01339
E0,1996-09-04,,1996/97,Everton,Aston Villa,0.0,1.0,A,0.0,0.0,D,,,,,,,,,,,,,,,,,,,EPL-01340
E0,1996-09-04,,1996/97,Middlesbrough,West Ham,4.0,1.0,H,2.0,0.0,H,,,,,,,,,,,,,,,,,,,EPL-01341
E0,1996-09-04,,1996/97,Southampton,Nott'm Forest,2.0,2.0,D,0.0,2.0,A,,,,,,,,,,,,,,,,,,,EPL-01342
E0,1996-09-04,,1996/97,Sunderland,Newcastle,1.0,2.0,A,1.0,0.0,H,,,,,,,,,,,,,,,,,,,EPL-01343
E0,1996-09-04,,1996/97,Wimbledon,Tottenham,1.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,,,,,,,,EPL-01344
E0,1996-09-07,,1996/97,Aston Villa,Arsenal,2.0,2.0,D,1.0,0.0,H,,,,,,,,,,,,,,,,,,,EPL-01345
E0,1996-09-07,,1996/97,Leeds,Man United,0.0,4.0,A,0.0,1.0,A,,,,,,,,,,,,,,,,,,,EPL-01346
E0,1996-09-07,,1996/97,Liverpool,Southampton,2.0,1.0,H,1.0,0.0,H,,,,,,,,,,,,,,,,,,,EPL-01347
E0,1996-09-07,,1996/97,Middlesbrough,Coventry,4.0,0.0,H,2.0,0.0,H,,,,,,,,,,,,,,,,,,,EPL-01348
E0,1996-09-07,,1996/97,Nott'm Forest,Leicester,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,,,,,,,,,EPL-01349
E0,1996-09-07,,1996/97,Sheffield Weds,Chelsea,0.0,2.0,A,0.0,1.0,A,,,,,,,,,,,,,,,,,,,EPL-01350
E0,1996-09-07,,1996/97,Tottenham,Newcastle,1.0,2.0,A,1.0,1.0,D,,,,,,,,,,,,,,,,,,,EPL-01351
E0,1996-09-07,,1996/97,Wimbledon,Everton,4.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,,,,,,,,EPL-01352
E0,1996-09-08,,1996/97,Sunderland,West Ham,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,,,,,,,,,EPL-01353
E0,1996-09-09,,1996/97,Blackburn,Derby,1.0,2.0,A,1.0,1.0,D,,,,,,,,,,,,,,,,,,,EPL-01354
E0,1996-09-14,,1996/97,Coventry,Leeds,2.0,1.0,H,0.0,1.0,A,,,,,,,,,,,,,,,,,,,EPL-01355
E0,1996-09-14,,1996/97,Derby,Sunderland,1.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,,,,,,,,EPL-01356
E0,1996-09-14,,1996/97,Everton,Middlesbrough,1.0,2.0,A,1.0,0.0,H,,,,,,,,,,,,,,,,,,,EPL-01357
E0,1996-09-14,,1996/97,Man United,Nott'm Forest,4.0,1.0,H,2.0,1.0,H,,,,,,,,,,,,,,,,,,,EPL-01358
E0,1996-09-14,,1996/97,Newcastle,Blackburn,2.0,1.0,H,1.0,0.0,H,,,,,,,,,,,,,,,,,,,EPL-01359
E0,1996-09-14,,1996/97,Southampton,Tottenham,0.0,1.0,A,0.0,0.0,D,,,,,,,,,,,,,,,,,,,EPL-01360
E0,1996-09-14,,1996/97,West Ham,Wimbledon,0.0,2.0,A,0.0,0.0,D,,,,,,,,,,,,,,,,,,,EPL-01361
E0,1996-09-15,,1996/97,Chelsea,Aston Villa,1.0,1.0,D,1.0,1.0,D,,,,,,,,,,,,,,,,,,,EPL-01362
E0,1996-09-15,,1996/97,Leicester,Liverpool,0.0,3.0,A,0.0,0.0,D,,,,,,,,,,,,,,,,,,,EPL-01363
E0,1996-09-16,,1996/97,Arsenal,Sheffield Weds,4.0,1.0,H,0.0,1.0,A,,,,,,,,,,,,,,,,,,,EPL-01364
E0,1996-09-21,,1996/97,Aston Villa,Man United,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,,,,,,,,,EPL-01365
E0,1996-09-21,,1996/97,Blackburn,Everton,1.0,1.0,D,1.0,1.0,D,,,,,,,,,,,,,,,,,,,EPL-01366
E0,1996-09-21,,1996/97,Leeds,Newcastle,0.0,1.0,A,0.0,0.0,D,,,,,,,,,,,,,,,,,,,EPL-01367
E0,1996-09-21,,1996/97,Liverpool,Chelsea,5.0,1.0,H,3.0,0.0,H,,,,,,,,,,,,,,,,,,,EPL-01368
E0,1996-09-21,,1996/97,Middlesbrough,Arsenal,0.0,2.0,A,0.0,2.0,A,,,,,,,,,,,,,,,,,,,EPL-01369
E0,1996-09-21,,1996/97,Nott'm Forest,West Ham,0.0,2.0,A,0.0,1.0,A,,,,,,,,,,,,,,,,,,,EPL-01370
E0,1996-09-21,,1996/97,Sheffield Weds,Derby,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,,,,,,,,,EPL-01371
E0,1996-09-21,,1996/97,Sunderland,Coventry,1.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,,,,,,,,EPL-01372
E0,1996-09-22,,1996/97,Tottenham,Leicester,1.0,2.0,A,0.0,1.0,A,,,,,,,,,,,,,,,,,,,EPL-01373
E0,1996-09-23,,1996/97,Wimbledon,Southampton,3.0,1.0,H,2.0,0.0,H,,,,,,,,,,,,,,,,,,,EPL-01374
E0,1996-09-28,,1996/97,Arsenal,Sunderland,2.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,,,,,,,,EPL-01375
E0,1996-09-28,,1996/97,Chelsea,Nott'm Forest,1.0,1.0,D,0.0,0.0,D,,,,,,,,,,,,,,,,,,,EPL-01376
E0,1996-09-28,,1996/97,Coventry,Blackburn,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,,,,,,,,,EPL-01377
E0,1996-09-28,,1996/97,Derby,Wimbledon,0.0,2.0,A,0.0,0.0,D,,,,,,,,,,,,,,,,,,,EPL-01378
E0,1996-09-28,,1996/97,Everton,Sheffield Weds,2.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,,,,,,,,EPL-01379
E0,1996-09-28,,1996/97,Leicester,Leeds,1.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,,,,,,,,EPL-01380
E0,1996-09-28,,1996/97,Southampton,Middlesbrough,4.0,0.0,H,2.0,0.0,H,,,,,,,,,,,,,,,,,,,EPL-01381
E0,1996-09-29,,1996/97,Man United,Tottenham,2.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,,,,,,,,EPL-01382
E0,1996-09-29,,1996/97,West Ham,Liverpool,1.0,2.0,A,1.0,1.0,D,,,,,,,,,,,,,,,,,,,EPL-01383
E0,1996-09-30,,1996/97,Newcastle,Aston Villa,4.0,3.0,H,3.0,1.0,H,,,,,,,,,,,,,,,,,,,EPL-01384
E0,1996-10-12,,1996/97,Blackburn,Arsenal,0.0,2.0,A,0.0,1.0,A,,,,,,,,,,,,,,,,,,,EPL-01385
E0,1996-10-12,,1996/97,Derby,Newcastle,0.0,1.0,A,0.0,0.0,D,,,,,,,,,,,,,,,,,,,EPL-01386
E0,1996-10-12,,1996/97,Everton,West Ham,2.0,1.0,H,1.0,0.0,H,,,,,,,,,,,,,,,,,,,EPL-01387
E0,1996-10-12,,1996/97,Leeds,Nott'm Forest,2.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,,,,,,,,EPL-01388
E0,1996-10-12,,1996/97,Leicester,Chelsea,1.0,3.0,A,1.0,0.0,H,,,,,,,,,,,,,,,,,,,EPL-01389
E0,1996-10-12,,1996/97,Man United,Liverpool,1.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,,,,,,,,EPL-01390
E0,1996-10-12,,1996/97,Tottenham,Aston Villa,1.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,,,,,,,,EPL-01391
E0,1996-10-12,,1996/97,Wimbledon,Sheffield Weds,4.0,2.0,H,2.0,1.0,H,,,,,,,,,,,,,,,,,,,EPL-01392
E0,1996-10-13,,1996/97,Coventry,Southampton,1.0,1.0,D,0.0,1.0,A,,,,,,,,,,,,,,,,,,,EPL-01393
E0,1996-10-14,,1996/97,Sunderland,Middlesbrough,2.0,2.0,D,1.0,1.0,D,,,,,,,,,,,,,,,,,,,EPL-01394
E0,1996-10-19,,1996/97,Arsenal,Coventry,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,,,,,,,,,EPL-01395
E0,1996-10-19,,1996/97,Aston Villa,Leeds,2.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,,,,,,,,EPL-01396
E0,1996-10-19,,1996/97,Chelsea,Wimbledon,2.0,4.0,A,1.0,2.0,A,,,,,,,,,,,,,,,,,,,EPL-01397
E0,1996-10-19,,1996/97,Middlesbrough,Tottenham,0.0,3.0,A,0.0,2.0,A,,,,,,,,,,,,,,,,,,,EPL-01398
E0,1996-10-19,,1996/97,Nott'm Forest,Derby,1.0,1.0,D,1.0,0.0,H,,,,,,,,,,,,,,,,,,,EPL-01399
E0,1996-10-19,,1996/97,Sheffield Weds,Blackburn,1.0,1.0,D,1.0,0.0,H,,,,,,,,,,,,,,,,,,,EPL-01400
E0,1996-10-19,,1996/97,Southampton,Sunderland,3.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,,,,,,,,EPL-01401
E0,1996-10-19,,1996/97,West Ham,Leicester,1.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,,,,,,,,EPL-01402
E0,1996-10-20,,1996/97,Newcastle,Man United,5.0,0.0,H,2.0,0.0,H,,,,,,,,,,,,,,,,,,,EPL-01403
E0,1996-10-26,,1996/97,Arsenal,Leeds,3.0,0.0,H,2.0,0.0,H,,,,,,,,,,,,,,,,,,,EPL-01404
E0,1996-10-26,,1996/97,Chelsea,Tottenham,3.0,1.0,H,1.0,1.0,D,,,,,,,,,,,,,,,,,,,EPL-01405
E0,1996-10-26,,1996/97,Coventry,Sheffield Weds,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,,,,,,,,,EPL-01406
E0,1996-10-26,,1996/97,Leicester,Newcastle,2.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,,,,,,,,EPL-01407
E0,1996-10-26,,1996/97,Middlesbrough,Wimbledon,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,,,,,,,,,EPL-01408
E0,1996-10-26,,1996/97,Southampton,Man United,6.0,3.0,H,3.0,1.0,H,,,,,,,,,,,,,,,,,,,EPL-01409
E0,1996-10-26,,1996/97,Sunderland,Aston Villa,1.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,,,,,,,,EPL-01410
E0,1996-10-26,,1996/97,West Ham,Blackburn,2.0,1.0,H,0.0,1.0,A,,,,,,,,,,,,,,,,,,,EPL-01411
E0,1996-10-27,,1996/97,Liverpool,Derby,2.0,1.0,H,0.0,0.0,D,,,,,,,,,,,,,,,,,,,EPL-01412
E0,1996-10-28,,1996/97,Nott'm Forest,Everton,0.0,1.0,A,0.0,1.0,A,,,,,,,,,,,,,,,,,,,EPL-01413
